wallet,score,deposit_amount,borrow_amount,repay_amount,repayment_ratio,borrow_deposit_ratio,liquidations,active_days
0x03a81442b06c71f0b5850286dc36f99c6f449892,581,2.38E-12,0,0,1,0,0,0
0x03a82ee7997c87e7c6bd227fd3af77a3f175fb91,585,3322600,0,0,1,0,0,3
0x03a8e1fc6077c4aec6b67e677f579708fd1d79bc,581,0.1078,0,0,1,0,0,0
0x03a931c01eb8cf98dccdeecfb7c601c7a701e138,581,0.1,0,0,1,0,0,0
0x03aa372d3aed6587c493702899950009f895c76e,581,0.006751568,0,0,1,0,0,0
0x03aaab0b6729ec7ff3d23d34ae2249c4f0e7c9eb,523,0.021843529,403.1154429,579.9022366,1.438551281,18454.68487,2,7
0x03aad34b8d729c000e980d676b5012ce024e6ba4,164,0.0238,0.005,0,0,0.210084034,0,0
0x03ab5739cf27680d40bdfa8778a63a9239badc40,162,0.0229,0.005,0,0,0.218340611,0,0
0x03abccd9e326b65aa739fbc222a88783dfd01a8b,588,3.30E-12,0,0,1,0,0,5
0x03abec9490d905b2e93c469e7f7409b085bfff8a,200,619,50,0,0,0.080775444,0,0
0x03ae6e3226c9fe470b638eaa1301965c613b8b6b,163,110432.9516,49683.25208,2277.261962,0.045835606,0.449895175,0,37
0x03aece912e043486c58feb7ee838bc643800a066,182,0.0345,0.005,0,0,0.144927536,0,0
0x03af198dc04505a7210ae1e87d6d1d930f7a748b,450,51.66778754,100000,100457.2381,1.004572381,1935.441883,0,62
0x03af63559532b015e76b2e70f6940304be09784f,581,18888,3.00E-09,3.00E-09,1,1.59E-13,0,0
0x03afb65a1a79e2009632369e39662d985335c00e,82,0.3,0.150000001,0,0,0.500000003,0,0
0x03afea88bde96d8970727d0ebfd30f6ba1e8cdb4,186,0.038,0.005,0,0,0.131578947,0,0
0x03b09526217743c5b360a084ff4c53a252fa770f,597,25.9,0,0,1,0,0,12
0x03b16ab6e23bdbeeab719d8e4c49d63674876253,556,249290.9835,331064,331193.0275,1.000389736,1.328022359,0,141
0x03b22fab64e1cc7c11bc828c5f093bd7d70c4348,196,35.87419385,7.080000218,0,0,0.197356357,0,21
0x03b28bcd71d8dfbb71bf0d02bfca1e8bf49801b1,584,0.01,0,0,1,0,0,2
0x03b308b0091c8d1fec5406cff741352a2e66ae28,309,6284,3.93E-09,0,0,6.26E-13,1,67
0x03b45818b8a756efa4d2824fe19967c3d4c5b174,581,1.03E-12,0,0,1,0,0,0
0x03b50207f389830139feca7fd0c340c1acb87cae,581,1.11E-12,0,0,1,0,0,0
0x03b5a8ea2afbc9930f089836fdcd4863b4dd2b92,399,3.60E-10,2.61E-10,2.61E-10,1.000340871,0.724891648,0,16
0x03b65bec52fc0458956e509c72088384c76e0c97,581,1.91E-14,0,0,1,0,0,0
0x03b71fecdeb2185c5fdf464a836334291f552fbb,581,18990,1.2,1.2,1,6.32E-05,0,0
0x03b79d2f2b47661e29b11605b55e34e7ac5f011d,723,0.129022714,441.0265658,882.0548733,2.000003949,3418.208717,0,0
0x03b90ee77fc31114c5b5cbd363059db6066cca7d,161,93452.50314,92098.37186,4.586002306,4.98E-05,0.985509952,0,114
0x03ba32ace3739ccecb9bfa494138b07bab1c0306,581,5.00E-12,0,0,1,0,0,0
0x03ba6269d28f72ddb9aee4d81392cafa63eb54b2,581,1.87E-12,0,0,1,0,0,0
0x03baaf9745e06fa191a150be5688501cd210a274,530,4899,896,896,1,0.182894468,0,0
0x03baafc76f5bfff4b7e0ee99801621bcf98b48fc,581,0.0037298,0,0,1,0,0,0
0x03bb14808209bb0ee48687db7ca6591c76e37ffd,581,0.004206929,0,0,1,0,0,0
0x03bba88fca87ddd3ddcc4ee0efec1e046dd41a98,167,0.05,0.01,0,0,0.2,0,0
0x03bc4c7bb35b0d8209c157b761da5beeb576cf2a,147,4279.268019,6545.495008,819.3946561,0.125184521,1.529582858,1,71
0x03bcc3e7b883f353380babdb76bd914630954a09,644,996.199065,9.34E-09,7.95E-09,0.851640436,9.37E-12,0,86
0x03bcf88508b36ed7890230eacb0dd520ffa6e04b,581,0.0974,0,0,1,0,0,0
0x03bd0c6e69bfd5edc3739a7003a9d28c58e57f80,425,1230816.334,976800,792807.6887,0.811637683,0.793619627,0,94
0x03bd66e09647f5fc607fd45059bee1c42f8bf9e8,585,0.1,3.00E-14,3.00E-14,1,3.00E-13,0,3
0x03bd77990f28a2393792fa111e553f4665121c88,581,50,0,0,1,0,0,0
0x03bdad6e6eaf145eaa26265e3e85c0dd26f4603e,581,1.11E-12,0,0,1,0,0,0
0x03be19182f725713377e75e52f6b873fda5c810e,581,0.005993663,0,0,1,0,0,0
0x03bf7fd823908e56c8785e4c7ebfc46fc6a6e41b,246,341398.4421,301005,91030.32683,0.302421311,0.881682407,0,97
0x03c04b194242507de3d845887c6c36bdcf3121df,422,1975.71282,0.250000008,3.15E-09,1.26E-08,0.000126537,0,147
0x03c11dbb42b450d87352c76e034f2dcaaa65c039,581,7.85E-16,0,0,1,0,0,0
0x03c1f86a157ef2f7baaa6fa37351833d7833c4e9,11,15557.86036,13998.5987,0,0,0.8997766,0,3
0x03c2bfd2509de9b13d0124015077e100a292336d,85,10,4.9,0,0,0.49,0,0
0x03c383f45deeb131f370304336603fda77eb9620,377,1085.008441,1000,1000.424097,1.000424097,0.921651816,0,9
0x03c3960a62a174de58fd3e14eeaba401e672019e,581,0.003613578,0,0,1,0,0,0
0x03c39bef89e5efd1db481b957f31fc3c86e7a361,581,1.02E-12,0,0,1,0,0,0
0x03c47aaa883fd00096eca1f3c9e2bf470d772749,588,737.6210685,0,0,1,0,0,5
0x03c48ba8fcd46b9b4419cd57063978769efb8de8,113,20391.89205,9958.948158,4.972697013,0.000499319,0.488377838,0,20
0x03c4a4c6878eb4b4284d945f46a7b35f0aac2cb2,581,1.21E-12,0,0,1,0,0,0
0x03c559e75e6f0340dd23559fb19758584a3774a0,477,64.725036,29,29.0980606,1.0033814,0.448049191,0,15
0x03c5c835b457a754d82a5aa92f684743edc9b4df,117,60,30,0,0,0.5,0,26
0x03c65122e67c382ac316312ec5ffc1efdd1df219,521,5222,1111,1111,1,0.212753734,0,0
0x03c668a2535eda70883f763786b3d7b4468b2f94,581,0.006022169,0,0,1,0,0,0
0x03c8292158075a6138358d82d4cdea20aeac3a69,581,3.00E-10,0,0,1,0,0,0
0x03c855665161246a40a02869c7879f8d99683bf5,581,0.003497443,0,0,1,0,0,0
0x03c860ca0b89eb6669102657b218372e4fc0e460,22,3200.245,2423,6.80E-10,2.81E-13,0.757129532,0,9
0x03c96842b6bc662b7ae40d619a77c9122643daac,591,0.00805151,0,0,1,0,0,7
0x03c9968a489fb4cb22b4ad00b4033710f258dcea,581,1521.306598,0,0,1,0,0,0
0x03ca081447f5bf2994cd1ad08fc63d9ef02578b8,581,3,0,0,1,0,0,0
0x03ca33e1e242e18658e5071e758d87edfb19018c,581,0.0946,0,0,1,0,0,0
0x03caaa7a6e8053ca69981975c38c5273e3fc0ebd,581,0.1,0,0,1,0,0,0
0x03cad3d3c97118cc6854b7cf2ff90b23d0046989,581,0.109,0,0,1,0,0,0
0x03cb6ca80bf0c60407a3c55a4c6abb8611214226,581,0.00391684,0,0,1,0,0,0
0x03cb9cf3a13e90c03f8009c5eddc28464c9db623,583,0.100447121,0,0,1,0,0,1
0x03cdaf6b506c8477881ecc9fd71fb4d5cd1ba852,581,2.5,0,0,1,0,0,0
0x03cddb901b84f7e4d49350fedf0b764ab6fcfe73,581,1.501425267,0,0,1,0,0,0
0x03ce47abe931e23bf221eb5453c1e03a4f60d949,462,2882.540009,1958.590972,1914.280026,0.977376111,0.679467055,0,59
0x03ce7a47e2cd8a444db1213421146e31b4a3b646,591,2.02E-12,0,0,1,0,0,7
0x03cf6b13394978c0bd6f9ff7b1909aed5757bb0a,583,0.012808209,0,0,1,0,0,1
0x03d09b36307c9813266d5ff7a87d0c19ba7060dd,581,0.006748769,0,0,1,0,0,0
0x03d0aea80f01212181388158dabd6fa2e0a5fc68,581,1.17E-12,0,0,1,0,0,0
0x03d11a35efea67f3b98dcb9d3ddad6b15cdb43f6,416,14306.52647,1.61E-08,3.89E-09,0.241124673,1.13E-12,3,81
0x03d225884a6f01eb076ebb6a1081e1bfced8cb7d,421,2.35E-09,1.37E-09,1.37E-09,1.000303698,0.582730077,0,3
0x03d40203c75409cbcfc25165378ae937c82d47e5,581,2.66E-10,0,0,1,0,0,0
0x03d541062bdcbb8475804cff4cebf10ab3cfce9a,581,1.05E-12,0,0,1,0,0,0
0x03d59b1566576e7b64e7c43fcc3fff5ecd4c1b43,581,5900,7.00E-10,7.00E-10,1,1.19E-13,0,0
0x03d6421aa63fa0f28292a577e4bf399e3029b7db,591,0.051148698,0,0,1,0,0,7
0x03d73605dac2453b0639945fe8c813b58517156b,581,1.00E-14,0,0,1,0,0,0
0x03d78f90e254f783e6e9fdc9191cfc648f3f3464,583,0.012790522,0,0,1,0,0,1
0x03d813abfba88e76407d09ef92e05f164ac1a985,400,1232.264657,2002,2002.236772,1.000118268,1.624650995,0,26
0x03d84a077028f62e185c07ef4e881ec785e33d3f,195,0.1,0.01,0,0,0.1,0,0
0x03da374dfb5653720cb928feb440bf8503c12944,82,0.1,0.05,0,0,0.500000004,0,0
0x03da802c42126ad4348eb2c386f0a4653293fbf6,581,9.30E-17,0,0,1,0,0,0
0x03dac56ab6aedc2dd65a87abb0e387f4cce8d7f0,581,90.40870021,0,0,1,0,0,0
0x03dbe29551a5ffd8c8eadb1951e0f60d44ee45fa,581,9.86E-14,0,0,1,0,0,0
0x03dca0e82c9fd8876245ee54997dd4af73849fd2,662,2.50E-11,0,0,1,0,0,60
0x03dda9a1e37e1be2585dfa97167ffe9e8078c836,380,0.24,6.00E-10,2.00E-10,0.333334462,2.50E-09,0,28
0x03dde38028cc5a59b8d85930ff8f5fabbd6e2dbe,248,8.018240847,5.389414542,2.775484894,0.5149882,0.672144258,0,22
0x03de28456f987281df43137f0a281152be77aae4,581,2,0,0,1,0,0,0
0x03dea457e4fde7b1a60c378f8fc033b3022a3776,581,1.3,0,0,1,0,0,0
0x03df1d103b69ddfc068913a7c554ed04cd6e0529,581,1.02E-12,0,0,1,0,0,0
0x03df1de3f2b9c9113a431eabc78264a01a2c2d50,423,575,340,340.0003665,1.000001078,0.591304348,0,6
0x03df75063e6b738f4e7e436eabb396d90189d07a,581,1.11E-12,0,0,1,0,0,0
0x03dfcc1e559574c4e58bf1c9f8e785e4093c7fad,581,1.9,0,0,1,0,0,0
0x03e03279f11cfca9f44bcfdb41d767af0e71a1a6,581,0.000962583,0,0,1,0,0,0
0x03e0419a8903edd0d07def92bb70a67b85ac9e07,581,3798.67,0,0,1,0,0,0
0x03e087630a227e4dfc5ac321d40098c7c12235de,587,2.11E-12,0,0,1,0,0,4
0x03e08a0f18c2b5edb385f4dfe2f5a2b525bc0878,581,18852,2.01E-09,2.01E-09,1,1.07E-13,0,0
0x03e0f0bfcb1f5efaf9271e8270ead66139e27906,581,6.6,0,0,1,0,0,0
0x03e236ad091a944b04e0311d329161c2a15d6012,583,0,0,0,1,0,0,1
0x03e2c5ba88b9eb75a6f698864eebdee83f94b870,581,100.07059,0,0,1,0,0,0
0x03e2c61111ce494af41e66432fa5e55f1e767ff6,589,2.15E-12,0,0,1,0,0,6
0x03e33fc1d842a745c18313d5bb6023ab34001ab1,581,1.06E-12,0,0,1,0,0,0
0x03e494ce05a440729ab5fef38d46a84406e54501,592,1052.170808,188.3175618,188.3175983,1.000000194,0.178980029,0,45
0x03e4c2f13d937db549d35f606fc74a1034de362b,509,5568.136741,4092.115224,4351.78644,1.063456477,0.734916439,0,83
0x03e63aa6633060b6a2b9501133e44ce9c3411af7,581,0.003718864,0,0,1,0,0,0
0x03e6600a4e769da460ae567b936431590580b6d6,195,0.1,0.01,0,0,0.1,0,0
0x03e74a2771684a6efd616804ef186ab2f4db85c9,581,1.11E-12,0,0,1,0,0,0
0x03e88cec58a29c52e27f0751bf47e52202c0a1e4,631,8.11E-11,0,0,1,0,0,37
0x03e94fea140cdef59f28a97e8a465cc2457c045f,277,4348.898175,590.7581011,0.110073105,0.000186325,0.135840868,2,72
0x03e9775b691771c87eb92b00e4ef30a54b23ff4d,581,9.88E-16,0,0,1,0,0,0
0x03e9a17304a1c1fe229965616b7dddcd96579a29,346,34015.01121,5219.526376,1.94E-08,3.72E-12,0.153447734,0,123
0x03ea93102dbd5cecf952b6715d591bf58b6a657b,7,1.55E-08,10000,1.00E-08,1.00E-12,6.44009E+11,0,0
0x03eaa0e51a8017252367fefa7b1d28bdfde41b30,581,0.9,0,0,1,0,0,0
0x03eb284b79b93e3e6813ea28c210d3a08a9eaff2,469,2.00E-09,1.59E-09,1.59E-09,1.000361687,0.796274198,0,77
0x03eb2f2d7eeab4b9cbb59bd58cedbe2d30948562,386,6493.86712,720,375.0076094,0.520843902,0.110873842,0,6
0x03ec48dd1ed16b6b413da809d917a2abfb039f19,581,1.11E-12,0,0,1,0,0,0
0x03ec904145016da8c1eeeb95d816b39bc89b7882,591,9.93E-13,0,0,1,0,0,7
0x03ecd5763053a58a82827a9b0bb2f5199e82fee8,266,0.014314881,1.25E-11,0,0,8.71E-10,0,32
0x03ed2737bdcd5fff30c7a6d6ccdfb22f927aa3b6,581,0.000517253,0,0,1,0,0,0
0x03ed358b4ea92c6ff41ebf5f0f8f22847b993d2f,742,6627.225674,3.26E-09,3.26E-09,1.000766543,4.92E-13,0,119
0x03ed48f46e34f439a295c91e5b84b76b460503f1,581,1.11E-12,0,0,1,0,0,0
0x03ed59ea7ee4270b74391777188e4800ec757f4f,581,9.95E-12,0,0,1,0,0,0
0x03ed605452a6ac3a4bcf34d752a9965fa0f1f726,635,2.15E-11,0,0,1,0,0,40
0x03ed8fc96cb7e825665b11c253370e16ebd04aa6,581,1.05E-12,0,0,1,0,0,0
0x03ee8da73fb9ac917e03348e5a498699e4a846eb,121,1533.483678,1000,0,0,0.652109973,0,60
0x03ef433cfeb13c0ed1242557fbdbd716478fddc4,464,240.693704,151,151.7070158,1.004682224,0.627353344,0,43
0x03f03037ea887b1adb81512920b126e2becb970c,589,1.12E-12,0,0,1,0,0,6
0x03f051a717418abd22fb4a086f2b600ae20c4f37,581,1.11E-12,0,0,1,0,0,0
0x03f16156ae491cd53474aa12d8c4d0a3ef906839,592,4.92E-09,0,0,1,0,0,8
0x03f2b3ff6c8dd252556a0e15b60f9d1618dddf3b,604,6645.238044,0,0,1,0,0,17
0x03f2c10fa31be77d666ee1e326e3a1178c425974,606,1614.18418,9.27E-10,9.29E-10,1.002248944,5.74E-13,0,18
0x03f44e563dd447449f48f8103b5df70aff7cf577,685,2970.1573,0,0,1,0,0,77
0x03f48fd514cf27adcfe88de81b8efab7b6a5a354,607,0.039475208,0,0,1,0,0,19
0x03f4ac46922f745a7088e92df0a9b37f299e5614,639,150662.77,9.99E-08,1.00E-07,1.005922067,6.63E-13,0,41
0x03f5168a0395d5314e352199e4ef81e6efbcc6f8,587,2.68E-12,0,0,1,0,0,4
0x03f59fa8a044288a6c3a2ec169ca9bcdf2900bb8,581,0.013708775,0,0,1,0,0,0
0x03f5c2747f164d5ff2e52161190b077c7219070a,388,40,250,250.0520627,1.000208251,6.25,0,17
0x03f8420b1754b086ed30543f071fbd8282c5fa84,438,594.1084676,500,500.1521094,1.000304219,0.841597162,0,54
0x03f8d481becf0463bf1f201fecf4095503730267,157,0.5,0.117500007,0,0,0.235000013,0,0
0x03f90f638fc2c73e43008e66e11e554a8de746ae,291,141.5897548,6.01E-11,0,0,4.24E-13,1,62
0x03f93793e6f54a78d3839febd2c80e2ac48f56f7,583,0,0,0,1,0,0,1
0x03f938f62fbe032d3197b4f74fa4c228de73088c,74,30732.35898,53000,2.70E-08,5.09E-13,1.724566606,0,50
0x03f9bb84628bd284686819a5ba7ab5c0193145e6,112,0.5,0.250000001,0,0,0.500000002,0,22
0x03fab311c59c739cb4fcceb55eb30c3f92c76e67,677,0.681070401,0,0,1,0,0,71
0x03fb85f237f9e6c5f5a79a61cb86d960494bc096,581,5.120092039,0,0,1,0,0,0
0x03fbf19bd2fa6b98ceb9108f5a15159d557f1acb,581,0.00664786,0,0,1,0,0,0
0x03fd7415fdeac10d734542a755a7d7ac1c488ddf,607,0,0,0,1,0,0,19
0x03fde9f49e46f4b0518a26bfc8bd29569dbc40c2,939,0,800.0003705,1600.001782,2.000001301,0,0,0
0x03fe5965c7d96414e4b3d09642994c29552711b2,557,1248.882316,0.231812355,0.157452642,0.679224549,0.000185616,0,67
0x03fe5a59e119f650bac91327ef5da1a4245e1adb,581,0.00476471,0,0,1,0,0,0
0x03fe76bddaabd0288b14fb9b9929922ad7159ee7,238,3662.803399,1188.622238,5.55E-10,4.67E-13,0.324511613,0,79
0x03fe94c26b4cb0f29d95e1f6c369e7a8b23ef93c,589,1.20E-12,0,0,1,0,0,6
0x03fea6d1200151733eff25c94d9a9427b61736a6,581,0,0,0,1,0,0,0
0x03fef33df5b760df1bb3d4d5aedf69402b48cdc5,594,0.561535332,0.05,0.05000013,1.000002601,0.089041593,0,28
0x03ffb5f525be3ca2431cb97415c509566bc42b8a,581,0.1086,0,0,1,0,0,0
0x0400083c67fd63db5f1ae087efd9583430b663cf,390,62625.83564,200,1.69E-08,8.47E-11,0.00319357,0,124
0x040020bead45659c621ee4c6e8a8f326ca469693,502,2890.97104,900,900.7161115,1.000795679,0.311314084,0,6
0x04002cbd1cc19cb7cb1f819fc7ef410b59f8a22d,581,1.11E-12,0,0,1,0,0,0
0x04007f94d19462042fd84e93fcec9a5b05cf5db6,299,971.085842,4.50E-10,7.84E-11,0.174116924,4.63E-13,1,18
0x04008507db2ab8b2bf5410905d4b146ea8009c2f,581,1.11E-12,0,0,1,0,0,0
0x0400fa459b58b8c1d14e091548d6f2134b12149e,618,1.569064243,0,0,1,0,0,27
0x04017f70e7299e9cbe9355780b0f7a261eccb163,581,1.11E-12,0,0,1,0,0,0
0x0401ffb0487392af87f970add6a86cc6ae8bb2c4,581,1.98E-08,0,0,1,0,0,0
0x0402f615b6aa30ece82c93396db6432d4974b1fb,446,102.06,49,49,1,0.480109739,0,0
0x0402f94bc9a7e2ef2cb01be155ea111c7070607e,604,1.5,0,0,1,0,0,17
0x04051690556ba5b2362266e000baec4af64aab39,592,0.009504904,0,0,1,0,0,8
0x0405c2898a3dee1ef160f0b5f97b0e1475f2024e,47,107.5579694,170,0,0,1.580543041,0,30
0x0405e13dc7a586cc2c371f531e90ae50cf49beec,383,110425.5637,82482,70997.30511,0.860761198,0.746946606,0,46
0x0405ebbc9e52146fb123626c508b621975dd6645,591,0.009816676,0,0,1,0,0,7
0x04063f483786be70695cccd10ae7ef4c7f6224e3,57,0.244100611,491.10983,0.109834367,0.000223645,2011.915611,0,37
0x0407836c37a664c39a5d664ad320f3835866599b,581,3508.538685,0,0,1,0,0,0
0x040819d924238c97c81013bdf75ec99bbfd1498b,581,5.00E-12,0,0,1,0,0,0
0x040887454f6f08dc089d8c5671df51da5057a4bd,554,393.6807035,119.2108409,91.0192882,0.763515193,0.302810983,1,106
0x0408c8e4e0d9c052840655dbe768c743d4bd1f2b,581,21002,2.36E-09,2.36E-09,1,1.12E-13,0,0
0x0409b96fbf7988e5d186a350c018acc48cbf59b2,46,1400.922412,1009.828314,50.02116385,0.049534325,0.720831008,0,6
0x0409ba23f21c66fe37f3e4ed3db81417f0185ba9,581,1.11E-12,0,0,1,0,0,0
0x040b97d0bb1de0b75b3a55b7307288df69817cd2,581,0,0,0,1,0,0,0
0x040be472268e720f945eb95a0e71445a0f07aa3f,591,3.02E-12,0,0,1,0,0,7
0x040c1749900642febd1cec7955633923ac1d8666,592,1573.692016,2.38E-09,1.81E-09,0.761071573,1.51E-12,0,71
0x040c2b92511c6de1be3e47d67038c2a49ea6fef2,188,0.002,0.00025,0,0,0.125,0,0
0x040c67d6c0f2e7035e4b39d2ffbcce1741b697ae,163,0.0234,0.005,0,0,0.213675214,0,0
0x040c90a431d22d89b40cf822d9e49726192e96aa,581,1.02E-12,0,0,1,0,0,0
0x040cc4bff13c6baecc8f49d56b10012e2715fb0c,365,10886.21657,9902,9902.006943,1.000000701,0.909590576,0,0
0x040cfafb31e58ae30572b2ac101bb08db102d100,581,1.50E-11,0,0,1,0,0,0
0x040d6031a5e6526bdbe579b8e3083bb6ff596920,597,2.34E-10,0,0,1,0,0,12
0x040da40b0e3b28a2c289e3891e193a52982cddc0,658,334.7603183,0,0,1,0,0,57
0x040df4fd17862caf41045d1c7e7ca420322617d4,373,80107.54709,1132023.5,747959.1202,0.660727556,14.1312965,0,96
0x040e07a1623f39d6161be7337a8810328e79b97a,443,0.0459,8.00E-11,4.00E-11,0.5002959,1.74E-09,0,30
0x040e103f9f502881ffddc3594dae2687714cb602,581,1.08E-08,0,0,1,0,0,0
0x040fa9bbed1f3cbae34ec655f9c49e25532cab72,273,75.53082554,2.69E-09,1.31E-10,0.048610933,3.56E-11,0,24
0x041006fc4216131cf29155827687a853583b7175,581,0.006419726,0,0,1,0,0,0
0x041065dc6b855ba2a436c564ab0c9fa62a9803b7,7,2.00E-11,0.004,0,0,200000000,0,0
0x0410969668905820f97a193a62400692b7f792cb,614,1.830000009,0,0,1,0,0,24
0x041126e47a90d0c19919a140e9c421076a762f77,581,1.11E-12,0,0,1,0,0,0
0x041143d6d24b8284ec22182f23b7f46b291993bd,585,1.20E-10,0,0,1,0,0,3
0x0411731be3b7cba409ede437472b75004353d81a,581,7.90E-16,0,0,1,0,0,0
0x0411c92f02c35dcf4ce18dd23b314e0fb5e5119f,36,0.0006,1,0,0,1666.666664,0,22
0x0411e650dff0c6680c9e147f2413e0480718aa27,581,0,0,0,1,0,0,0
0x041272acd1e47bf948be68d37be37a95c698c75d,581,0.1,0,0,1,0,0,0
0x04134352a8ec8229ecf1dc81edee8ede5d8b5270,581,1.12E-12,0,0,1,0,0,0
0x0413813b47562aadb9228778eaaa78f0c5f3e584,581,0.0901,0,0,1,0,0,0
0x0413d2c3e315749b7f3277fce702e1b4c7bca05a,588,2.20E-12,0,0,1,0,0,5
0x0413d439285764e6469c06af90a2dcdc68a0ffca,581,0,0,0,1,0,0,0
0x04141280b93967bd4bca7f18de60bb1305609526,581,1.61E-12,0,0,1,0,0,0
0x041461ca50137f4c93e312883eb9d6aa39fad454,581,0.001630066,0,0,1,0,0,0
0x04154fcfbb3dad4e2f3096e5b8952cd601e53c02,182,0.0342,0.005,0,0,0.14619883,0,0
0x041596ce81fc702436a302f4963181ec2ab3b7dc,581,1.77E-12,0,0,1,0,0,0
0x0415a37766ef8a945c1a38dd839c8b1f4feaecaa,124,387182.561,328461.5557,16995.00339,0.051741225,0.84833768,0,73
0x04164fbde8054cfa924a7ac4c7c4bbc33e605703,581,1.03E-12,0,0,1,0,0,0
0x0416889106cb47a1cc0c3cc37d064f2d2af8d124,618,0.507697831,0,0,1,0,0,27
0x0416aa2837f812cbd6432c4b4b024bccba7a15b7,581,1.02E-12,0,0,1,0,0,0
0x0416c2fe328fff0fd6039554c75c3d3fb2db94c4,451,11.40566914,3.01E-08,1.60E-08,0.530998466,2.64E-09,0,28
0x0417b1639b07f21535494bef99e086c785675d5f,588,0.019587873,0,0,1,0,0,5
0x0417beec20510b679ec207a0ee12720ee924b772,203,2047.292422,400,5.00E-10,1.25E-12,0.195380003,0,26
0x04181dfff000bfc513a53fec55cba4e71b855b1d,581,1.02E-12,0,0,1,0,0,0
0x0418936e04d12847b8ff2a732c382fc8fb78e7d0,581,20010,2.00E-09,2.00E-09,1,1.00E-13,0,0
0x0419395ef65947b74ad9ccd1a9753251e72e411b,581,5.00E-12,0,0,1,0,0,0
0x0419817d801bdd1e8ca7d197466b221de7f562a1,581,3,0,0,1,0,0,0
0x041984e127a4cfee89a7e4e82464de4b7eb3d2a8,597,13.19,0,0,1,0,0,12
0x041a89f3b7ad2eecbfd280a4ec567ed88bd67f49,619,254,1.15E-10,1.15E-10,1.003724965,4.53E-13,0,27
0x041ae646d4c7bf8901808f1587464e0809567c77,581,4.10000004,0,0,1,0,0,0
0x041b26d91b8522a00d1c2a484c397a612c82fc3a,398,4994.592444,9.00E-08,3.01E-08,0.334469495,1.80E-11,0,41
0x041c1da51f0116d6cf81139aaa52ac0c119ae8f5,581,1.335104401,0,0,1,0,0,0
0x041c2b12b643aff71468172aff2c409624d95921,410,485.0656275,256.31334,191.0034594,0.745195156,0.528409612,1,51
0x041ce53ec91c31abe748169be86f4268de4c7bea,336,330,3.21E-10,0,0,9.72E-13,0,84
0x041d2d8af79a4cb0eacb2178c3981737d54b09df,581,1.35E-14,0,0,1,0,0,0
0x041df04f972ae342ebf9d9723f7c497f4adbd798,265,50.55,7.50E-11,0,0,1.48E-12,0,31
0x041e5962fc32eba702eaac10ff12c09ed2e1df07,581,0.000144486,0,0,1,0,0,0
0x041f06e78104289331f5ea6633525c892612ceab,587,0.066483147,0,0,1,0,0,4
0x041fa6a56cc203b210dbad9ee45dc08c1f88aba3,581,1.00E-11,0,0,1,0,0,0
0x042011bb6babb6998d2f97c2e07a50e9394d2f4e,223,0.013808,1.00E-15,0,0,7.24E-14,0,0
0x04201b338004ce6ff88d230706f4ed567a3e0b39,581,14.53818888,0,0,1,0,0,0
0x0421267a711db1c6b8f9fa72f3dda8d4df1f6bad,437,2000,1094.708299,1095.79334,1.000991169,0.54735415,0,7
0x0421f931c8d9c4a2fedf29771cf9d9102dfb3857,581,1.74E-12,0,0,1,0,0,0
0x0421fa1f9f228934332cc11de6f66497f43fb734,726,600.6286526,7.91E-11,7.91E-11,1.000210478,1.32E-13,0,107
0x0423422bf2e02ac5c5bff7bb34463b9dc372946c,581,2.20E-12,0,0,1,0,0,0
0x0423d92d98a4b1696b9329e5a39daf0772040497,162,0.023,0.005,0,0,0.217391304,0,0
0x04243edabb0bea3ed3ab4ffb424fe76f05899cbc,356,21.75000001,16.15687067,15.40687066,0.953580119,0.742844628,0,0
0x04248766ec3274d8f58afe1fae37be19999536aa,581,1.03008861,0,0,1,0,0,0
0x0424e3bfffc7d7cd2cc06265c49497c695ae8175,597,1.00E-12,0,0,1,0,0,12
0x0425cc2a2750fa8042700973e776774a6f639e96,389,320,220,220.0000887,1.000000403,0.6875,0,1
0x04261f3a4f4e244b80ed7e3d8b7ff28abd6c4dc9,442,264.506665,1299.199412,1299.014979,0.999858041,4.911783269,0,57
0x0426266cf573388100183343b6e26b8bf5e4fdbb,154,272214,969625,117708.0796,0.121395467,3.561995342,0,77
0x0426dcf6a95b311d626cf5ed3b0bef3de791a160,583,0.01277262,0,0,1,0,0,1
0x0428305a45309c9f296a6cce4bc9550af727a324,368,2399.735987,1900,1900.184555,1.000097134,0.791753764,0,2
0x04288d0b8bc6298a7cc26f367f42932d71c79d9a,115,1.991977176,414.6226094,0,0,208.1462651,11,96
0x0428be07db700e3b25addff63567584a3b15fdcc,581,1.67E-12,0,0,1,0,0,0
0x04295ab7186c2cffba238bb7291b3984e0d181bd,583,7.345538186,0,0,1,0,0,1
0x0429e9a1931ae77fe39b6c17d7660382c85d28f2,581,1.11E-12,0,0,1,0,0,0
0x042a135bd342910ad7f67bbda74e3fd4125d1272,638,1463,0,0,1,0,0,42
0x042a154ede61e25b4220cbc83e76c79f8c0d3926,669,411032.672,9.00E-08,9.00E-08,1.000060562,2.19E-13,0,65
0x042a1ccde458f357618d8687b4fb99fa10775599,627,12996.3238,5041.280001,5055.644559,1.002849387,0.387900461,0,114
0x042a2831f11d0366090da32bfcf16befe6473947,581,9.80E-10,0,0,1,0,0,0
0x042a62b83529ba7bdbfd79c96804f9a36ae04c4c,83,10.13665654,64.16144919,0.044451116,0.000692801,6.329646166,1,57
